reward: 0.2636, epoch: 0, params: 2476883, epoch_time: 54.3999, genotype: [[6, [0, 0, 3, 1], [1, 0, 8, 0], [6, 2, 7, 0]], [[3, 0], [3, 1], [2, 1]]]
reward: 0.2779, epoch: 272, params: 2048083, epoch_time: 48.7377, genotype: [[10, [0, 0, 7, 0], [2, 0, 0, 0], [4, 0, 2, 8]], [[2, 1], [2, 4], [4, 3]]]
reward: 0.2914, epoch: 273, params: 2434387, epoch_time: 80.7965, genotype: [[10, [0, 0, 6, 4], [1, 0, 0, 8], [5, 2, 0, 5]], [[2, 0], [1, 4], [2, 3]]]
reward: 0.2555, epoch: 274, params: 2205651, epoch_time: 57.6322, genotype: [[7, [0, 0, 7, 1], [2, 3, 0, 10], [3, 5, 0, 9]], [[3, 0], [3, 4], [2, 5]]]
reward: 0.2334, epoch: 275, params: 2211795, epoch_time: 47.1318, genotype: [[10, [0, 0, 9, 4], [3, 0, 1, 0], [5, 0, 2, 3]], [[3, 3], [3, 4], [5, 2]]]
reward: 0.1975, epoch: 276, params: 2393299, epoch_time: 56.8901, genotype: [[9, [0, 0, 1, 1], [0, 0, 8, 10], [4, 5, 10, 8]], [[2, 2], [0, 3], [0, 5]]]
reward: 0.2142, epoch: 277, params: 2046035, epoch_time: 47.3805, genotype: [[7, [0, 0, 2, 0], [3, 2, 9, 2], [0, 6, 0, 0]], [[3, 3], [1, 2], [1, 1]]]
reward: 0.1661, epoch: 278, params: 2219987, epoch_time: 82.6564, genotype: [[0, [0, 0, 8, 9], [3, 2, 9, 5], [3, 0, 2, 4]], [[3, 0], [0, 3], [1, 1]]]
reward: 0.2861, epoch: 279, params: 2453587, epoch_time: 51.3170, genotype: [[8, [0, 0, 4, 3], [2, 3, 8, 5], [2, 0, 5, 10]], [[3, 2], [3, 1], [4, 1]]]
reward: 0.2925, epoch: 280, params: 2570707, epoch_time: 57.5517, genotype: [[9, [0, 0, 5, 10], [1, 0, 0, 6], [3, 2, 9, 5]], [[2, 0], [4, 3], [2, 4]]]
reward: 0.3754, epoch: 281, params: 2409043, epoch_time: 98.2537, genotype: [[8, [0, 0, 6, 5], [3, 0, 4, 0], [1, 1, 9, 9]], [[3, 0], [4, 1], [3, 4]]]
reward: 0.2221, epoch: 282, params: 2215251, epoch_time: 65.3105, genotype: [[5, [0, 0, 10, 0], [2, 2, 2, 8], [3, 6, 2, 10]], [[0, 0], [4, 0], [1, 5]]]
reward: 0.2437, epoch: 283, params: 2080979, epoch_time: 57.9513, genotype: [[3, [0, 0, 2, 2], [3, 2, 0, 0], [2, 0, 0, 2]], [[1, 0], [3, 1], [0, 3]]]
reward: 0.2610, epoch: 284, params: 2219987, epoch_time: 60.6581, genotype: [[2, [0, 0, 0, 0], [2, 3, 8, 10], [1, 0, 6, 10]], [[3, 0], [1, 0], [0, 0]]]
reward: 0.2725, epoch: 285, params: 2437843, epoch_time: 84.4312, genotype: [[10, [0, 0, 5, 8], [2, 1, 0, 2], [2, 1, 5, 4]], [[2, 1], [4, 0], [2, 0]]]
reward: 0.2703, epoch: 286, params: 2028883, epoch_time: 53.5442, genotype: [[8, [0, 0, 7, 10], [2, 1, 0, 0], [3, 0, 10, 3]], [[3, 0], [3, 3], [0, 5]]]
reward: 0.1913, epoch: 287, params: 2478931, epoch_time: 66.0603, genotype: [[3, [0, 0, 1, 3], [2, 3, 8, 0], [4, 0, 1, 4]], [[2, 3], [0, 1], [3, 4]]]
reward: 0.2668, epoch: 288, params: 2596051, epoch_time: 49.8226, genotype: [[4, [0, 0, 0, 5], [2, 0, 5, 5], [2, 4, 10, 9]], [[3, 1], [4, 3], [3, 1]]]
reward: 0.0758, epoch: 289, params: 2628307, epoch_time: 33.4029, genotype: [[10, [0, 0, 1, 1], [1, 2, 5, 7], [5, 0, 0, 7]], [[3, 0], [0, 4], [0, 0]]]
reward: 0.2804, epoch: 290, params: 2052179, epoch_time: 55.7962, genotype: [[0, [0, 0, 0, 7], [0, 0, 8, 2], [0, 0, 10, 0]], [[2, 0], [1, 2], [2, 0]]]
reward: 0.2494, epoch: 291, params: 2464595, epoch_time: 47.7350, genotype: [[7, [0, 0, 5, 1], [3, 1, 0, 2], [3, 0, 2, 0]], [[2, 3], [3, 1], [2, 1]]]
reward: 0.2203, epoch: 292, params: 2044627, epoch_time: 60.3731, genotype: [[2, [0, 0, 0, 0], [3, 3, 0, 10], [6, 6, 0, 3]], [[2, 0], [4, 0], [2, 4]]]
reward: 0.2518, epoch: 293, params: 2043987, epoch_time: 51.8851, genotype: [[10, [0, 0, 8, 3], [0, 1, 7, 8], [1, 2, 9, 3]], [[3, 2], [4, 1], [0, 5]]]
reward: 0.2987, epoch: 294, params: 2443347, epoch_time: 59.1240, genotype: [[8, [0, 0, 2, 9], [1, 3, 3, 0], [3, 2, 6, 5]], [[2, 0], [1, 2], [4, 5]]]
reward: 0.2375, epoch: 295, params: 2237139, epoch_time: 56.2555, genotype: [[0, [0, 0, 10, 0], [1, 3, 1, 2], [2, 0, 8, 0]], [[2, 0], [2, 1], [5, 4]]]
reward: 0.1799, epoch: 296, params: 2273491, epoch_time: 54.3857, genotype: [[2, [0, 0, 0, 8], [0, 3, 2, 7], [4, 1, 6, 4]], [[2, 1], [1, 1], [3, 4]]]
reward: 0.2872, epoch: 297, params: 2228947, epoch_time: 61.7104, genotype: [[2, [0, 0, 3, 9], [2, 0, 10, 5], [4, 0, 2, 8]], [[2, 0], [4, 3], [0, 2]]]
reward: 0.1530, epoch: 298, params: 2463187, epoch_time: 47.3815, genotype: [[6, [0, 0, 4, 2], [2, 2, 4, 5], [4, 0, 4, 8]], [[2, 2], [3, 3], [3, 4]]]
reward: 0.2194, epoch: 299, params: 2238547, epoch_time: 101.4463, genotype: [[7, [0, 0, 2, 4], [0, 2, 5, 0], [4, 0, 2, 10]], [[2, 0], [4, 1], [3, 0]]]
reward: 0.3177, epoch: 300, params: 2215891, epoch_time: 45.9289, genotype: [[10, [0, 0, 1, 2], [2, 2, 0, 0], [4, 0, 9, 8]], [[2, 3], [4, 1], [4, 3]]]
reward: 0.2622, epoch: 301, params: 2219347, epoch_time: 59.0472, genotype: [[10, [0, 0, 7, 0], [3, 3, 10, 1], [5, 2, 8, 2]], [[1, 0], [3, 1], [4, 0]]]
reward: 0.2463, epoch: 302, params: 2240595, epoch_time: 65.0426, genotype: [[10, [0, 0, 0, 0], [2, 0, 7, 3], [2, 6, 2, 5]], [[0, 0], [3, 4], [5, 1]]]
reward: 0.2535, epoch: 303, params: 2463187, epoch_time: 63.7555, genotype: [[0, [0, 0, 2, 1], [1, 1, 0, 8], [4, 2, 0, 5]], [[0, 1], [4, 1], [2, 0]]]
reward: 0.2386, epoch: 304, params: 2431699, epoch_time: 62.8454, genotype: [[0, [0, 0, 0, 1], [0, 3, 5, 7], [6, 6, 2, 10]], [[0, 0], [3, 0], [4, 2]]]
reward: 0.2356, epoch: 305, params: 2022099, epoch_time: 46.7297, genotype: [[0, [0, 0, 10, 2], [2, 0, 10, 3], [4, 0, 7, 7]], [[3, 1], [4, 2], [5, 3]]]
reward: 0.2995, epoch: 306, params: 2219987, epoch_time: 50.5928, genotype: [[7, [0, 0, 8, 0], [0, 1, 0, 10], [2, 1, 1, 9]], [[0, 2], [3, 3], [1, 3]]]
reward: 0.1850, epoch: 307, params: 2276819, epoch_time: 50.3195, genotype: [[1, [0, 0, 8, 0], [2, 1, 8, 4], [2, 0, 0, 0]], [[3, 2], [3, 1], [1, 3]]]
reward: 0.3159, epoch: 308, params: 2003539, epoch_time: 46.7511, genotype: [[2, [0, 0, 10, 8], [2, 3, 9, 9], [2, 1, 8, 0]], [[2, 1], [3, 1], [3, 5]]]
reward: 0.3655, epoch: 309, params: 2191187, epoch_time: 72.8769, genotype: [[4, [0, 0, 8, 4], [2, 3, 10, 10], [3, 5, 10, 6]], [[3, 2], [2, 0], [3, 2]]]
reward: 0.3108, epoch: 310, params: 2796755, epoch_time: 68.2735, genotype: [[5, [0, 0, 9, 5], [2, 0, 5, 10], [4, 3, 5, 4]], [[0, 2], [3, 1], [1, 1]]]
reward: 0.1922, epoch: 311, params: 2017235, epoch_time: 86.1114, genotype: [[0, [0, 0, 9, 2], [3, 3, 4, 2], [2, 4, 10, 0]], [[2, 0], [1, 2], [0, 0]]]
reward: 0.2468, epoch: 312, params: 2015827, epoch_time: 46.2864, genotype: [[0, [0, 0, 8, 10], [0, 2, 0, 0], [3, 0, 0, 10]], [[2, 1], [4, 1], [4, 1]]]
reward: 0.2929, epoch: 313, params: 2420051, epoch_time: 52.4586, genotype: [[10, [0, 0, 8, 6], [1, 3, 7, 10], [0, 0, 7, 5]], [[1, 1], [3, 1], [0, 2]]]
reward: 0.2893, epoch: 314, params: 2381011, epoch_time: 57.2153, genotype: [[10, [0, 0, 9, 7], [1, 0, 7, 5], [5, 2, 6, 9]], [[0, 0], [4, 0], [1, 3]]]
reward: 0.2412, epoch: 315, params: 2212435, epoch_time: 60.1737, genotype: [[0, [0, 0, 5, 0], [2, 2, 9, 8], [5, 0, 0, 10]], [[0, 0], [4, 3], [0, 2]]]
reward: 0.3324, epoch: 316, params: 2654291, epoch_time: 59.5278, genotype: [[1, [0, 0, 0, 6], [2, 1, 0, 7], [5, 3, 0, 5]], [[2, 2], [3, 0], [0, 0]]]
reward: 0.3317, epoch: 317, params: 2424787, epoch_time: 106.0914, genotype: [[6, [0, 0, 9, 0], [0, 2, 1, 4], [4, 6, 0, 0]], [[3, 0], [0, 2], [4, 4]]]
reward: 0.2964, epoch: 318, params: 2574803, epoch_time: 50.9283, genotype: [[10, [0, 0, 0, 6], [3, 3, 10, 5], [0, 0, 10, 1]], [[1, 3], [2, 1], [0, 1]]]
reward: 0.2270, epoch: 319, params: 2403539, epoch_time: 56.5091, genotype: [[9, [0, 0, 10, 0], [2, 2, 0, 0], [2, 0, 6, 1]], [[3, 0], [3, 0], [0, 2]]]
reward: 0.2714, epoch: 320, params: 2200787, epoch_time: 49.4473, genotype: [[8, [0, 0, 1, 10], [1, 3, 9, 9], [3, 4, 8, 0]], [[3, 0], [3, 1], [3, 2]]]
reward: 0.2157, epoch: 321, params: 2206291, epoch_time: 48.0409, genotype: [[1, [0, 0, 9, 4], [2, 2, 0, 0], [3, 1, 2, 10]], [[2, 2], [3, 1], [3, 5]]]
reward: 0.2402, epoch: 322, params: 2459731, epoch_time: 80.1763, genotype: [[0, [0, 0, 0, 5], [3, 3, 3, 4], [4, 2, 6, 0]], [[2, 3], [2, 0], [2, 5]]]
reward: 0.2457, epoch: 323, params: 2261075, epoch_time: 49.2146, genotype: [[0, [0, 0, 0, 7], [2, 2, 5, 4], [3, 5, 0, 0]], [[2, 2], [3, 1], [1, 3]]]
reward: 0.2100, epoch: 324, params: 1993939, epoch_time: 52.6405, genotype: [[0, [0, 0, 0, 10], [3, 3, 9, 2], [1, 4, 8, 10]], [[2, 0], [2, 1], [4, 2]]]
reward: 0.2615, epoch: 325, params: 2398803, epoch_time: 47.2143, genotype: [[10, [0, 0, 10, 6], [2, 0, 0, 5], [3, 2, 7, 0]], [[3, 1], [3, 4], [2, 5]]]
reward: 0.0758, epoch: 326, params: 2472787, epoch_time: 34.5586, genotype: [[2, [0, 0, 0, 3], [0, 3, 6, 0], [3, 0, 5, 8]], [[3, 0], [4, 4], [0, 3]]]
reward: 0.2476, epoch: 327, params: 2831699, epoch_time: 64.7676, genotype: [[8, [0, 0, 10, 1], [2, 2, 6, 4], [0, 2, 5, 6]], [[3, 3], [3, 3], [0, 1]]]
reward: 0.1883, epoch: 328, params: 2244691, epoch_time: 47.0503, genotype: [[0, [0, 0, 2, 8], [2, 1, 2, 10], [3, 1, 5, 4]], [[2, 3], [3, 3], [4, 4]]]
reward: 0.2758, epoch: 329, params: 2621395, epoch_time: 88.4286, genotype: [[9, [0, 0, 5, 0], [1, 0, 6, 0], [4, 0, 4, 5]], [[2, 2], [1, 0], [5, 5]]]
reward: 0.2907, epoch: 330, params: 2219987, epoch_time: 48.7520, genotype: [[0, [0, 0, 2, 9], [1, 3, 5, 0], [6, 1, 10, 8]], [[2, 2], [0, 3], [3, 3]]]
reward: 0.2902, epoch: 331, params: 2223443, epoch_time: 56.8567, genotype: [[8, [0, 0, 0, 10], [3, 3, 2, 10], [3, 2, 5, 2]], [[2, 0], [0, 1], [1, 2]]]
reward: 0.2497, epoch: 332, params: 2437843, epoch_time: 55.9365, genotype: [[7, [0, 0, 6, 6], [1, 2, 8, 9], [6, 1, 0, 0]], [[2, 0], [2, 3], [1, 4]]]
reward: 0.2514, epoch: 333, params: 2231635, epoch_time: 65.0273, genotype: [[10, [0, 0, 3, 3], [2, 3, 0, 5], [0, 5, 9, 3]], [[2, 0], [3, 0], [4, 0]]]
reward: 0.3853, epoch: 334, params: 2852947, epoch_time: 63.5591, genotype: [[6, [0, 0, 5, 1], [3, 0, 1, 4], [1, 0, 0, 8]], [[0, 3], [3, 3], [2, 5]]]
reward: 0.2455, epoch: 335, params: 2434387, epoch_time: 61.3669, genotype: [[9, [0, 0, 3, 0], [0, 2, 5, 0], [4, 3, 0, 6]], [[2, 0], [4, 1], [4, 2]]]
reward: 0.3369, epoch: 336, params: 2019283, epoch_time: 77.7719, genotype: [[0, [0, 0, 2, 0], [1, 0, 10, 4], [2, 0, 9, 8]], [[1, 0], [2, 3], [4, 1]]]
reward: 0.2625, epoch: 337, params: 2058323, epoch_time: 81.4671, genotype: [[4, [0, 0, 2, 0], [3, 2, 10, 3], [3, 6, 8, 0]], [[2, 0], [0, 3], [3, 1]]]
reward: 0.2510, epoch: 338, params: 2235731, epoch_time: 77.1199, genotype: [[10, [0, 0, 6, 2], [2, 3, 4, 0], [2, 1, 4, 0]], [[3, 3], [0, 2], [1, 3]]]
reward: 0.2519, epoch: 339, params: 1930195, epoch_time: 85.7203, genotype: [[9, [0, 0, 9, 4], [1, 0, 0, 10], [0, 2, 9, 10]], [[3, 0], [4, 2], [4, 1]]]
reward: 0.2603, epoch: 340, params: 2408403, epoch_time: 63.0786, genotype: [[5, [0, 0, 5, 7], [2, 3, 0, 3], [5, 6, 10, 9]], [[3, 0], [3, 4], [5, 0]]]
reward: 0.2017, epoch: 341, params: 2259027, epoch_time: 50.8692, genotype: [[0, [0, 0, 0, 8], [3, 2, 4, 0], [5, 0, 5, 0]], [[1, 3], [3, 4], [2, 5]]]
reward: 0.2464, epoch: 342, params: 2222035, epoch_time: 62.5550, genotype: [[3, [0, 0, 0, 0], [3, 1, 10, 8], [3, 3, 5, 9]], [[0, 3], [1, 4], [4, 0]]]
reward: 0.2575, epoch: 343, params: 2406355, epoch_time: 51.3357, genotype: [[7, [0, 0, 1, 10], [2, 3, 5, 2], [2, 2, 0, 10]], [[1, 3], [2, 3], [0, 5]]]
reward: 0.2752, epoch: 344, params: 2418643, epoch_time: 51.2985, genotype: [[6, [0, 0, 1, 10], [1, 2, 4, 8], [6, 5, 8, 10]], [[1, 3], [3, 4], [2, 1]]]
reward: 0.2707, epoch: 345, params: 2483027, epoch_time: 53.7192, genotype: [[8, [0, 0, 0, 8], [2, 1, 8, 0], [2, 5, 6, 1]], [[2, 0], [2, 1], [3, 2]]]
reward: 0.2724, epoch: 346, params: 2025427, epoch_time: 59.3109, genotype: [[3, [0, 0, 0, 9], [3, 1, 0, 9], [3, 3, 8, 0]], [[3, 0], [0, 1], [0, 5]]]
reward: 0.1923, epoch: 347, params: 2465235, epoch_time: 198.6363, genotype: [[0, [0, 0, 4, 8], [1, 0, 8, 6], [2, 0, 6, 4]], [[3, 0], [4, 4], [5, 4]]]
reward: 0.3526, epoch: 348, params: 2244691, epoch_time: 62.4436, genotype: [[2, [0, 0, 0, 0], [0, 3, 10, 2], [0, 0, 5, 8]], [[0, 0], [1, 2], [4, 0]]]
reward: 0.2192, epoch: 349, params: 2003539, epoch_time: 46.5295, genotype: [[9, [0, 0, 0, 8], [1, 2, 9, 10], [2, 0, 7, 8]], [[3, 3], [2, 3], [2, 4]]]
reward: 0.2795, epoch: 350, params: 2161747, epoch_time: 45.0672, genotype: [[9, [0, 0, 5, 9], [2, 2, 9, 10], [2, 1, 8, 0]], [[2, 1], [4, 4], [2, 4]]]
reward: 0.2450, epoch: 351, params: 2202835, epoch_time: 47.8564, genotype: [[10, [0, 0, 10, 0], [1, 2, 0, 0], [3, 1, 5, 0]], [[3, 3], [4, 0], [3, 2]]]
reward: 0.2266, epoch: 352, params: 2665299, epoch_time: 121.0292, genotype: [[8, [0, 0, 4, 6], [1, 2, 1, 5], [2, 3, 2, 8]], [[2, 0], [4, 2], [4, 5]]]
reward: 0.3043, epoch: 353, params: 2247379, epoch_time: 65.4151, genotype: [[0, [0, 0, 5, 4], [0, 2, 0, 10], [0, 1, 8, 8]], [[3, 2], [3, 1], [0, 5]]]
reward: 0.2428, epoch: 354, params: 2403539, epoch_time: 62.3214, genotype: [[0, [0, 0, 5, 0], [3, 3, 0, 10], [5, 0, 9, 5]], [[0, 0], [0, 2], [0, 0]]]
reward: 0.2679, epoch: 355, params: 2621395, epoch_time: 59.7874, genotype: [[0, [0, 0, 6, 9], [0, 1, 0, 1], [6, 6, 0, 1]], [[1, 0], [4, 3], [4, 3]]]
reward: 0.2959, epoch: 356, params: 1998035, epoch_time: 77.9319, genotype: [[10, [0, 0, 0, 10], [2, 2, 4, 7], [2, 0, 8, 10]], [[0, 2], [2, 0], [1, 2]]]
reward: 0.2174, epoch: 357, params: 2304979, epoch_time: 63.4683, genotype: [[8, [0, 0, 8, 8], [0, 2, 3, 5], [0, 2, 8, 7]], [[1, 0], [3, 2], [4, 1]]]
reward: 0.1941, epoch: 358, params: 2029523, epoch_time: 125.8787, genotype: [[4, [0, 0, 8, 10], [3, 1, 0, 3], [0, 0, 4, 9]], [[2, 3], [0, 0], [3, 0]]]
reward: 0.2869, epoch: 359, params: 2432339, epoch_time: 49.6120, genotype: [[5, [0, 0, 0, 10], [2, 0, 4, 4], [2, 1, 2, 6]], [[3, 2], [1, 1], [3, 3]]]
reward: 0.2486, epoch: 360, params: 2071379, epoch_time: 51.2550, genotype: [[10, [0, 0, 0, 8], [2, 3, 7, 8], [4, 1, 2, 8]], [[2, 3], [3, 3], [0, 3]]]
reward: 0.2916, epoch: 361, params: 2212435, epoch_time: 54.6632, genotype: [[0, [0, 0, 6, 8], [2, 1, 0, 10], [3, 0, 10, 0]], [[3, 2], [0, 0], [0, 4]]]
reward: 0.2510, epoch: 362, params: 2660435, epoch_time: 53.1164, genotype: [[0, [0, 0, 5, 0], [2, 3, 0, 8], [3, 6, 1, 6]], [[3, 3], [1, 0], [2, 3]]]
reward: 0.2876, epoch: 363, params: 2202835, epoch_time: 127.3387, genotype: [[9, [0, 0, 4, 0], [2, 1, 0, 4], [3, 0, 6, 10]], [[0, 0], [4, 3], [3, 1]]]
reward: 0.3556, epoch: 364, params: 2196691, epoch_time: 48.9787, genotype: [[10, [0, 0, 8, 10], [1, 1, 8, 5], [1, 0, 0, 9]], [[3, 3], [4, 3], [0, 1]]]
reward: 0.2339, epoch: 365, params: 2660435, epoch_time: 78.7842, genotype: [[4, [0, 0, 0, 6], [1, 1, 6, 8], [3, 0, 1, 4]], [[3, 0], [2, 1], [3, 3]]]
reward: 0.2812, epoch: 366, params: 2226131, epoch_time: 59.9975, genotype: [[0, [0, 0, 0, 8], [0, 3, 8, 6], [6, 0, 9, 10]], [[2, 0], [0, 1], [0, 3]]]
reward: 0.3231, epoch: 367, params: 2254291, epoch_time: 85.2586, genotype: [[8, [0, 0, 8, 2], [3, 1, 2, 5], [2, 1, 9, 4]], [[2, 0], [2, 1], [0, 5]]]
reward: 0.2456, epoch: 368, params: 2675539, epoch_time: 60.5267, genotype: [[5, [0, 0, 0, 8], [1, 3, 6, 8], [3, 1, 3, 5]], [[2, 2], [4, 0], [0, 3]]]
reward: 0.2230, epoch: 369, params: 2231635, epoch_time: 53.2872, genotype: [[0, [0, 0, 9, 6], [2, 0, 2, 0], [4, 1, 0, 0]], [[2, 0], [3, 1], [3, 4]]]
reward: 0.2555, epoch: 370, params: 2054867, epoch_time: 50.9971, genotype: [[10, [0, 0, 0, 8], [0, 3, 3, 0], [3, 1, 0, 0]], [[3, 3], [2, 1], [0, 1]]]
reward: 0.2457, epoch: 371, params: 2463827, epoch_time: 47.9278, genotype: [[3, [0, 0, 0, 0], [1, 0, 6, 0], [0, 5, 0, 5]], [[2, 1], [1, 2], [2, 3]]]
reward: 0.3160, epoch: 372, params: 2399443, epoch_time: 50.2935, genotype: [[0, [0, 0, 1, 0], [2, 1, 10, 5], [4, 1, 0, 10]], [[3, 1], [4, 0], [2, 2]]]
reward: 0.2675, epoch: 373, params: 2824915, epoch_time: 67.9504, genotype: [[1, [0, 0, 5, 1], [2, 2, 2, 7], [6, 4, 10, 5]], [[2, 0], [4, 1], [0, 4]]]
reward: 0.2712, epoch: 374, params: 3028307, epoch_time: 59.0741, genotype: [[6, [0, 0, 6, 1], [3, 1, 6, 9], [4, 0, 8, 6]], [[0, 2], [3, 0], [1, 3]]]
reward: 0.2934, epoch: 375, params: 2200147, epoch_time: 57.6671, genotype: [[10, [0, 0, 8, 8], [1, 2, 6, 10], [1, 2, 7, 10]], [[3, 0], [4, 0], [1, 2]]]
reward: 0.2816, epoch: 376, params: 2273491, epoch_time: 49.7077, genotype: [[6, [0, 0, 2, 0], [2, 0, 8, 2], [4, 2, 7, 0]], [[3, 1], [3, 2], [1, 5]]]
reward: 0.2720, epoch: 377, params: 2822099, epoch_time: 56.9472, genotype: [[10, [0, 0, 0, 0], [2, 1, 6, 6], [3, 3, 5, 6]], [[3, 1], [2, 0], [3, 0]]]
reward: 0.2799, epoch: 378, params: 2038483, epoch_time: 56.1991, genotype: [[0, [0, 0, 8, 8], [3, 1, 7, 10], [2, 2, 10, 3]], [[0, 2], [2, 4], [3, 1]]]
reward: 0.3474, epoch: 379, params: 2241235, epoch_time: 86.6435, genotype: [[10, [0, 0, 6, 8], [2, 3, 0, 7], [3, 2, 0, 4]], [[3, 0], [4, 0], [2, 3]]]
reward: 0.2353, epoch: 380, params: 2208339, epoch_time: 45.5276, genotype: [[8, [0, 0, 10, 10], [2, 3, 0, 0], [3, 5, 0, 5]], [[2, 3], [3, 4], [5, 4]]]
reward: 0.3052, epoch: 381, params: 1993939, epoch_time: 48.8358, genotype: [[10, [0, 0, 0, 10], [2, 0, 8, 0], [3, 2, 7, 10]], [[2, 0], [3, 2], [5, 1]]]
reward: 0.3325, epoch: 382, params: 2438483, epoch_time: 63.6249, genotype: [[0, [0, 0, 6, 5], [3, 0, 0, 10], [2, 2, 8, 4]], [[3, 2], [0, 1], [2, 2]]]
reward: 0.1899, epoch: 383, params: 2634451, epoch_time: 47.1376, genotype: [[10, [0, 0, 6, 5], [0, 0, 2, 8], [0, 1, 5, 0]], [[3, 2], [4, 4], [3, 2]]]
reward: 0.2514, epoch: 384, params: 2428243, epoch_time: 50.1819, genotype: [[1, [0, 0, 7, 0], [3, 2, 0, 1], [6, 1, 0, 10]], [[3, 2], [3, 2], [5, 0]]]
reward: 0.2277, epoch: 385, params: 2374099, epoch_time: 76.6038, genotype: [[10, [0, 0, 0, 9], [2, 2, 5, 10], [3, 3, 4, 5]], [[3, 2], [3, 0], [1, 5]]]
reward: 0.2418, epoch: 386, params: 2187091, epoch_time: 58.1119, genotype: [[0, [0, 0, 3, 9], [0, 1, 10, 0], [3, 1, 10, 1]], [[2, 0], [4, 0], [4, 4]]]
reward: 0.2569, epoch: 387, params: 2228179, epoch_time: 53.9156, genotype: [[0, [0, 0, 5, 0], [2, 1, 0, 0], [6, 0, 9, 0]], [[2, 0], [4, 0], [3, 3]]]
reward: 0.2390, epoch: 388, params: 2605651, epoch_time: 56.6436, genotype: [[6, [0, 0, 9, 5], [2, 1, 9, 8], [3, 5, 6, 0]], [[0, 0], [3, 2], [2, 4]]]
reward: 0.3438, epoch: 389, params: 2827603, epoch_time: 62.9433, genotype: [[3, [0, 0, 0, 6], [2, 2, 1, 6], [2, 5, 6, 10]], [[1, 0], [4, 3], [4, 3]]]
reward: 0.0758, epoch: 390, params: 2472787, epoch_time: 35.8177, genotype: [[0, [0, 0, 1, 0], [2, 2, 8, 7], [1, 3, 5, 8]], [[2, 0], [2, 0], [0, 5]]]
reward: 0.1952, epoch: 391, params: 2212435, epoch_time: 50.6806, genotype: [[3, [0, 0, 9, 10], [2, 3, 4, 4], [1, 0, 0, 6]], [[3, 1], [4, 3], [3, 2]]]
reward: 0.2269, epoch: 392, params: 1993939, epoch_time: 57.3948, genotype: [[10, [0, 0, 0, 10], [3, 0, 9, 2], [3, 5, 8, 0]], [[2, 0], [4, 0], [0, 3]]]
reward: 0.2491, epoch: 393, params: 2374099, epoch_time: 53.4835, genotype: [[5, [0, 0, 0, 9], [3, 0, 10, 10], [6, 0, 5, 0]], [[3, 0], [3, 1], [1, 4]]]
reward: 0.2587, epoch: 394, params: 2406355, epoch_time: 51.2530, genotype: [[9, [0, 0, 5, 7], [2, 2, 6, 7], [3, 0, 10, 0]], [[3, 2], [0, 3], [4, 1]]]
reward: 0.2799, epoch: 395, params: 1993939, epoch_time: 54.2576, genotype: [[10, [0, 0, 0, 9], [0, 3, 0, 10], [3, 0, 8, 2]], [[2, 1], [0, 4], [2, 0]]]
reward: 0.2362, epoch: 396, params: 2428243, epoch_time: 99.0809, genotype: [[0, [0, 0, 2, 10], [2, 1, 5, 0], [2, 0, 1, 4]], [[3, 0], [4, 3], [0, 2]]]
reward: 0.2392, epoch: 397, params: 2057683, epoch_time: 57.3358, genotype: [[7, [0, 0, 2, 8], [2, 3, 8, 0], [2, 1, 10, 0]], [[2, 0], [4, 1], [3, 1]]]
reward: 0.2625, epoch: 398, params: 2605651, epoch_time: 63.2050, genotype: [[5, [0, 0, 5, 9], [2, 1, 8, 0], [4, 5, 9, 1]], [[2, 0], [3, 4], [4, 4]]]
reward: 0.2242, epoch: 399, params: 2377555, epoch_time: 58.0442, genotype: [[7, [0, 0, 10, 5], [0, 3, 10, 9], [2, 3, 5, 0]], [[0, 3], [1, 4], [4, 3]]]
reward: 0.3367, epoch: 400, params: 2233683, epoch_time: 99.1345, genotype: [[0, [0, 0, 5, 9], [1, 3, 8, 0], [1, 5, 4, 0]], [[3, 0], [4, 3], [5, 1]]]
reward: 0.2765, epoch: 401, params: 1968595, epoch_time: 56.0799, genotype: [[9, [0, 0, 0, 8], [2, 3, 2, 9], [4, 5, 10, 10]], [[3, 0], [0, 4], [4, 4]]]
reward: 0.3336, epoch: 402, params: 2826963, epoch_time: 60.3830, genotype: [[6, [0, 0, 5, 5], [2, 0, 8, 9], [4, 0, 5, 2]], [[1, 1], [4, 0], [3, 5]]]
reward: 0.2610, epoch: 403, params: 2267987, epoch_time: 47.0339, genotype: [[0, [0, 0, 5, 7], [3, 1, 0, 0], [3, 6, 2, 2]], [[2, 3], [1, 1], [2, 3]]]
reward: 0.2659, epoch: 404, params: 2184403, epoch_time: 58.5359, genotype: [[6, [0, 0, 9, 2], [2, 3, 9, 0], [3, 0, 9, 2]], [[2, 0], [4, 3], [4, 1]]]
reward: 0.3569, epoch: 405, params: 2399443, epoch_time: 97.0121, genotype: [[10, [0, 0, 5, 0], [3, 1, 5, 0], [2, 0, 4, 10]], [[2, 0], [4, 2], [4, 3]]]
reward: 0.2291, epoch: 406, params: 2404947, epoch_time: 60.2912, genotype: [[8, [0, 0, 10, 4], [1, 1, 9, 5], [4, 0, 1, 4]], [[1, 3], [4, 1], [3, 5]]]
reward: 0.2864, epoch: 407, params: 2409043, epoch_time: 55.8028, genotype: [[6, [0, 0, 8, 9], [3, 3, 0, 1], [3, 2, 9, 0]], [[3, 1], [4, 4], [4, 0]]]
