reward: 0.4175, epoch: 530, params: 2476306, epoch_time: 97.6887, genotype: [[6, [0, 0, 3, 1], [1, 0, 8, 0], [6, 2, 7, 0]], [[3, 0], [3, 1], [2, 1]]]
reward: 0.5400, epoch: 802, params: 2424210, epoch_time: 66.4491, genotype: [[0, [0, 0, 5, 10], [3, 1, 0, 0], [4, 1, 4, 5]], [[1, 3], [4, 0], [1, 4]]]
reward: 0.4364, epoch: 803, params: 2189970, epoch_time: 54.2975, genotype: [[6, [0, 0, 10, 8], [1, 0, 9, 0], [0, 0, 10, 2]], [[0, 0], [3, 1], [2, 4]]]
reward: 0.5199, epoch: 804, params: 2609170, epoch_time: 55.1302, genotype: [[6, [0, 0, 0, 5], [1, 0, 9, 8], [0, 0, 10, 6]], [[2, 1], [0, 3], [2, 0]]]
reward: 0.4292, epoch: 805, params: 2442770, epoch_time: 45.9424, genotype: [[7, [0, 0, 0, 8], [2, 0, 8, 9], [1, 0, 6, 5]], [[2, 2], [2, 1], [5, 4]]]
reward: 0.4107, epoch: 806, params: 2620818, epoch_time: 54.3442, genotype: [[0, [0, 0, 6, 0], [2, 1, 5, 0], [4, 4, 6, 10]], [[0, 1], [1, 1], [2, 4]]]
reward: 0.5135, epoch: 807, params: 1968658, epoch_time: 61.8842, genotype: [[4, [0, 0, 10, 8], [2, 0, 9, 10], [1, 1, 10, 0]], [[0, 2], [3, 1], [2, 1]]]
reward: 0.4236, epoch: 808, params: 2221458, epoch_time: 59.8010, genotype: [[1, [0, 0, 10, 0], [0, 3, 8, 0], [4, 5, 8, 9]], [[0, 2], [2, 0], [0, 5]]]
reward: 0.4100, epoch: 809, params: 2644114, epoch_time: 49.0535, genotype: [[8, [0, 0, 1, 6], [1, 2, 0, 10], [4, 3, 1, 8]], [[3, 1], [1, 1], [3, 1]]]
reward: 0.4409, epoch: 810, params: 2061202, epoch_time: 50.3213, genotype: [[2, [0, 0, 9, 2], [2, 1, 0, 3], [0, 2, 8, 0]], [[2, 0], [3, 1], [2, 2]]]
reward: 0.4180, epoch: 811, params: 2418066, epoch_time: 45.1361, genotype: [[10, [0, 0, 1, 8], [3, 1, 10, 0], [0, 0, 5, 8]], [[2, 2], [2, 2], [2, 4]]]
reward: 0.3094, epoch: 812, params: 2044050, epoch_time: 57.0779, genotype: [[0, [0, 0, 7, 0], [0, 0, 10, 0], [2, 0, 0, 8]], [[3, 0], [4, 3], [2, 0]]]
reward: 0.5595, epoch: 813, params: 2276242, epoch_time: 58.6429, genotype: [[0, [0, 0, 0, 8], [0, 0, 0, 8], [5, 6, 0, 5]], [[2, 2], [0, 3], [0, 0]]]
reward: 0.4636, epoch: 814, params: 2011154, epoch_time: 47.2632, genotype: [[0, [0, 0, 10, 8], [2, 1, 0, 0], [4, 0, 9, 0]], [[3, 2], [4, 4], [0, 5]]]
reward: 0.4133, epoch: 815, params: 2256402, epoch_time: 59.3202, genotype: [[0, [0, 0, 5, 3], [2, 1, 10, 3], [6, 2, 0, 8]], [[3, 1], [2, 0], [5, 0]]]
reward: 0.5642, epoch: 816, params: 2211858, epoch_time: 71.2006, genotype: [[10, [0, 0, 8, 0], [2, 1, 4, 9], [0, 1, 5, 0]], [[3, 1], [4, 3], [0, 0]]]
reward: 0.5122, epoch: 817, params: 2630418, epoch_time: 60.9853, genotype: [[0, [0, 0, 8, 6], [2, 2, 10, 6], [6, 1, 6, 0]], [[3, 0], [1, 0], [4, 1]]]
reward: 0.3650, epoch: 818, params: 2437906, epoch_time: 55.9812, genotype: [[8, [0, 0, 6, 0], [2, 0, 10, 5], [6, 1, 0, 0]], [[0, 2], [2, 3], [0, 0]]]
reward: 0.4741, epoch: 819, params: 2630418, epoch_time: 60.3953, genotype: [[1, [0, 0, 5, 0], [3, 0, 0, 9], [6, 4, 8, 5]], [[1, 0], [0, 3], [5, 3]]]
reward: 0.5476, epoch: 820, params: 2813330, epoch_time: 66.2421, genotype: [[5, [0, 0, 0, 5], [2, 1, 10, 6], [3, 1, 5, 0]], [[0, 0], [0, 4], [5, 0]]]
reward: 0.3882, epoch: 821, params: 2624274, epoch_time: 61.1753, genotype: [[0, [0, 0, 10, 1], [2, 1, 5, 0], [3, 5, 6, 2]], [[3, 0], [0, 3], [4, 4]]]
reward: 0.4201, epoch: 822, params: 2653714, epoch_time: 58.4936, genotype: [[9, [0, 0, 6, 8], [2, 0, 8, 8], [0, 5, 6, 5]], [[0, 2], [0, 1], [2, 2]]]
reward: 0.3478, epoch: 823, params: 2233106, epoch_time: 106.4952, genotype: [[0, [0, 0, 0, 5], [2, 0, 0, 8], [1, 1, 10, 4]], [[0, 2], [4, 3], [5, 0]]]
reward: 0.4405, epoch: 824, params: 2630418, epoch_time: 63.0893, genotype: [[0, [0, 0, 6, 5], [3, 1, 0, 8], [6, 1, 10, 5]], [[0, 0], [3, 0], [5, 1]]]
reward: 0.4498, epoch: 825, params: 2250258, epoch_time: 56.2269, genotype: [[5, [0, 0, 0, 8], [3, 0, 0, 9], [4, 1, 8, 2]], [[2, 1], [0, 1], [4, 0]]]
reward: 0.4667, epoch: 826, params: 2221458, epoch_time: 63.2340, genotype: [[4, [0, 0, 6, 8], [3, 3, 0, 8], [3, 3, 10, 10]], [[2, 2], [2, 0], [4, 1]]]
reward: 0.4411, epoch: 827, params: 2202258, epoch_time: 83.0015, genotype: [[10, [0, 0, 0, 0], [2, 3, 5, 4], [0, 0, 0, 10]], [[1, 0], [2, 2], [4, 0]]]
reward: 0.3997, epoch: 828, params: 2202258, epoch_time: 50.9691, genotype: [[9, [0, 0, 10, 0], [2, 1, 0, 0], [2, 1, 0, 1]], [[3, 2], [0, 1], [5, 1]]]
reward: 0.4113, epoch: 829, params: 2605074, epoch_time: 46.2830, genotype: [[8, [0, 0, 10, 10], [2, 1, 6, 5], [3, 1, 0, 5]], [[1, 2], [1, 1], [5, 3]]]
reward: 0.4665, epoch: 830, params: 2634514, epoch_time: 114.8344, genotype: [[1, [0, 0, 1, 8], [0, 0, 1, 4], [2, 5, 0, 10]], [[0, 0], [0, 3], [0, 1]]]
reward: 0.4056, epoch: 831, params: 2048146, epoch_time: 53.2664, genotype: [[0, [0, 0, 0, 9], [2, 3, 0, 7], [5, 2, 0, 8]], [[2, 2], [2, 0], [0, 3]]]
reward: 0.4839, epoch: 832, params: 2246162, epoch_time: 81.7993, genotype: [[4, [0, 0, 7, 5], [1, 1, 8, 10], [4, 0, 8, 0]], [[0, 2], [2, 1], [5, 4]]]
reward: 0.1390, epoch: 833, params: 2155666, epoch_time: 44.2604, genotype: [[10, [0, 0, 10, 5], [1, 2, 0, 0], [4, 6, 10, 10]], [[2, 3], [1, 2], [3, 3]]]
reward: 0.5320, epoch: 834, params: 2402322, epoch_time: 53.8387, genotype: [[0, [0, 0, 10, 7], [0, 1, 10, 5], [3, 2, 0, 5]], [[1, 0], [1, 1], [0, 5]]]
reward: 0.4255, epoch: 835, params: 2412562, epoch_time: 80.1885, genotype: [[4, [0, 0, 10, 10], [0, 3, 1, 8], [3, 2, 5, 0]], [[0, 3], [3, 0], [2, 1]]]
reward: 0.1551, epoch: 836, params: 2437266, epoch_time: 31.6363, genotype: [[8, [0, 0, 2, 6], [2, 0, 0, 10], [6, 2, 5, 0]], [[2, 0], [4, 0], [0, 0]]]
reward: 0.3942, epoch: 837, params: 2770834, epoch_time: 58.4180, genotype: [[5, [0, 0, 10, 9], [2, 3, 6, 5], [3, 1, 9, 5]], [[1, 0], [1, 0], [0, 0]]]
reward: 0.4222, epoch: 838, params: 2240658, epoch_time: 68.9101, genotype: [[8, [0, 0, 2, 10], [2, 2, 0, 6], [3, 6, 4, 0]], [[3, 2], [4, 3], [0, 0]]]
reward: 0.3616, epoch: 839, params: 2059794, epoch_time: 108.9590, genotype: [[4, [0, 0, 8, 8], [1, 1, 4, 0], [0, 2, 10, 8]], [[2, 2], [0, 3], [4, 0]]]
reward: 0.5163, epoch: 840, params: 2408466, epoch_time: 53.7970, genotype: [[0, [0, 0, 5, 9], [1, 0, 6, 10], [4, 2, 0, 8]], [[0, 1], [3, 1], [0, 5]]]
reward: 0.4640, epoch: 841, params: 2842770, epoch_time: 62.8911, genotype: [[0, [0, 0, 0, 5], [1, 3, 6, 5], [6, 2, 5, 0]], [[3, 0], [0, 4], [0, 3]]]
reward: 0.4463, epoch: 842, params: 2028306, epoch_time: 57.7843, genotype: [[8, [0, 0, 8, 2], [2, 1, 10, 0], [0, 3, 0, 9]], [[1, 0], [3, 4], [1, 0]]]
reward: 0.3232, epoch: 843, params: 2635922, epoch_time: 52.4025, genotype: [[6, [0, 0, 8, 1], [2, 3, 4, 9], [1, 0, 8, 5]], [[3, 1], [4, 3], [5, 4]]]
reward: 0.2756, epoch: 844, params: 2180370, epoch_time: 123.6177, genotype: [[2, [0, 0, 10, 4], [2, 0, 4, 10], [0, 1, 10, 6]], [[0, 1], [2, 3], [4, 0]]]
reward: 0.4567, epoch: 845, params: 2197522, epoch_time: 49.5855, genotype: [[9, [0, 0, 7, 2], [3, 0, 10, 6], [0, 5, 10, 8]], [[2, 0], [2, 1], [1, 3]]]
reward: 0.5143, epoch: 846, params: 2206354, epoch_time: 84.4111, genotype: [[0, [0, 0, 6, 0], [2, 0, 10, 9], [2, 2, 0, 4]], [[0, 0], [2, 1], [2, 0]]]
reward: 0.4262, epoch: 847, params: 2022162, epoch_time: 59.2283, genotype: [[0, [0, 0, 0, 10], [1, 3, 10, 8], [1, 6, 7, 2]], [[3, 0], [2, 0], [0, 4]]]
reward: 0.4133, epoch: 848, params: 2209810, epoch_time: 104.2907, genotype: [[7, [0, 0, 0, 9], [2, 1, 4, 5], [2, 2, 9, 0]], [[3, 0], [0, 1], [0, 0]]]
reward: 0.5501, epoch: 849, params: 1985810, epoch_time: 56.0276, genotype: [[9, [0, 0, 9, 0], [3, 0, 0, 8], [6, 1, 0, 9]], [[0, 2], [0, 4], [5, 4]]]
reward: 0.5600, epoch: 850, params: 2633874, epoch_time: 58.3850, genotype: [[6, [0, 0, 3, 1], [2, 1, 2, 0], [0, 5, 5, 9]], [[2, 0], [3, 1], [4, 4]]]
reward: 0.5583, epoch: 851, params: 2620818, epoch_time: 50.3978, genotype: [[0, [0, 0, 6, 5], [2, 0, 0, 5], [3, 3, 0, 10]], [[3, 1], [4, 3], [2, 0]]]
reward: 0.4217, epoch: 852, params: 2624274, epoch_time: 56.7236, genotype: [[1, [0, 0, 9, 0], [3, 1, 5, 2], [1, 0, 0, 5]], [[0, 0], [3, 3], [1, 4]]]
reward: 0.3937, epoch: 853, params: 2215314, epoch_time: 53.7950, genotype: [[0, [0, 0, 5, 3], [2, 1, 0, 7], [5, 1, 10, 9]], [[3, 0], [1, 1], [5, 0]]]
reward: 0.5642, epoch: 854, params: 2402962, epoch_time: 55.5347, genotype: [[5, [0, 0, 0, 0], [2, 2, 10, 6], [6, 3, 10, 0]], [[0, 0], [0, 1], [2, 1]]]
reward: 0.3898, epoch: 855, params: 2250258, epoch_time: 45.8259, genotype: [[7, [0, 0, 0, 9], [2, 1, 8, 8], [3, 1, 6, 0]], [[1, 1], [2, 3], [2, 5]]]
reward: 0.4249, epoch: 856, params: 2437906, epoch_time: 57.4065, genotype: [[0, [0, 0, 9, 8], [2, 2, 1, 0], [0, 5, 6, 0]], [[3, 0], [3, 1], [0, 0]]]
reward: 0.4389, epoch: 857, params: 2630418, epoch_time: 60.7206, genotype: [[8, [0, 0, 6, 0], [2, 3, 5, 0], [0, 2, 10, 6]], [[1, 0], [0, 3], [4, 2]]]
reward: 0.4540, epoch: 858, params: 2202258, epoch_time: 61.1416, genotype: [[5, [0, 0, 10, 0], [3, 1, 0, 0], [2, 6, 4, 10]], [[1, 0], [3, 3], [5, 1]]]
reward: 0.3947, epoch: 859, params: 2620818, epoch_time: 45.3826, genotype: [[6, [0, 0, 6, 0], [1, 1, 0, 10], [0, 1, 6, 0]], [[3, 3], [2, 3], [5, 1]]]
reward: 0.4588, epoch: 860, params: 2418066, epoch_time: 61.5452, genotype: [[8, [0, 0, 8, 0], [2, 1, 10, 5], [4, 6, 9, 5]], [[0, 1], [3, 0], [4, 0]]]
reward: 0.4354, epoch: 861, params: 2441362, epoch_time: 51.9912, genotype: [[5, [0, 0, 6, 0], [2, 2, 0, 2], [4, 3, 10, 8]], [[1, 2], [1, 3], [0, 1]]]
reward: 0.4131, epoch: 862, params: 2205714, epoch_time: 62.7800, genotype: [[10, [0, 0, 3, 8], [3, 0, 5, 9], [2, 1, 8, 10]], [[0, 3], [0, 4], [0, 4]]]
reward: 0.4159, epoch: 863, params: 2411922, epoch_time: 58.7737, genotype: [[0, [0, 0, 9, 2], [2, 0, 5, 5], [2, 1, 8, 9]], [[2, 0], [0, 1], [1, 5]]]
reward: 0.5190, epoch: 864, params: 2256402, epoch_time: 51.3356, genotype: [[0, [0, 0, 8, 8], [1, 3, 0, 9], [3, 0, 3, 5]], [[2, 1], [2, 3], [0, 4]]]
reward: 0.3747, epoch: 865, params: 2437906, epoch_time: 51.6013, genotype: [[10, [0, 0, 5, 0], [0, 0, 1, 8], [2, 6, 0, 0]], [[3, 3], [0, 1], [1, 1]]]
reward: 0.5441, epoch: 866, params: 2165266, epoch_time: 54.0539, genotype: [[0, [0, 0, 8, 10], [2, 0, 6, 10], [0, 3, 10, 10]], [[1, 1], [0, 0], [0, 0]]]
reward: 0.5366, epoch: 867, params: 1989906, epoch_time: 47.9900, genotype: [[0, [0, 0, 9, 0], [2, 0, 8, 10], [3, 0, 9, 0]], [[1, 2], [0, 4], [4, 1]]]
reward: 0.4503, epoch: 868, params: 2373522, epoch_time: 55.8989, genotype: [[5, [0, 0, 5, 10], [2, 0, 0, 9], [3, 0, 10, 0]], [[2, 0], [1, 0], [5, 0]]]
reward: 0.4386, epoch: 869, params: 2227602, epoch_time: 45.4759, genotype: [[0, [0, 0, 0, 5], [3, 0, 0, 0], [6, 0, 0, 10]], [[2, 3], [4, 2], [1, 1]]]
reward: 0.3717, epoch: 870, params: 2231058, epoch_time: 165.9740, genotype: [[5, [0, 0, 10, 0], [2, 1, 2, 4], [0, 1, 4, 0]], [[0, 0], [4, 3], [3, 4]]]
reward: 0.3791, epoch: 871, params: 2402962, epoch_time: 57.7361, genotype: [[0, [0, 0, 10, 0], [3, 0, 0, 5], [1, 6, 10, 5]], [[0, 0], [0, 1], [0, 1]]]
reward: 0.4637, epoch: 872, params: 2595474, epoch_time: 51.8412, genotype: [[0, [0, 0, 6, 6], [1, 0, 5, 9], [3, 2, 0, 10]], [[0, 0], [2, 1], [5, 1]]]
reward: 0.4226, epoch: 873, params: 2655762, epoch_time: 63.0873, genotype: [[5, [0, 0, 1, 8], [0, 0, 0, 0], [3, 5, 5, 0]], [[2, 0], [0, 1], [5, 1]]]
reward: 0.4646, epoch: 874, params: 2186514, epoch_time: 56.0158, genotype: [[9, [0, 0, 5, 0], [0, 1, 0, 8], [2, 0, 9, 10]], [[0, 2], [0, 3], [5, 0]]]
reward: 0.3887, epoch: 875, params: 2377618, epoch_time: 51.8687, genotype: [[0, [0, 0, 0, 10], [3, 0, 9, 1], [0, 0, 5, 10]], [[1, 3], [0, 3], [0, 1]]]
reward: 0.4532, epoch: 876, params: 2019346, epoch_time: 50.9524, genotype: [[0, [0, 0, 9, 0], [0, 1, 8, 0], [1, 0, 9, 0]], [[0, 2], [2, 1], [2, 0]]]
reward: 0.5243, epoch: 877, params: 2406418, epoch_time: 60.9367, genotype: [[2, [0, 0, 5, 9], [3, 2, 10, 0], [2, 6, 4, 5]], [[3, 2], [2, 3], [0, 1]]]
reward: 0.4166, epoch: 878, params: 2211858, epoch_time: 124.6910, genotype: [[4, [0, 0, 4, 8], [2, 0, 0, 9], [6, 0, 5, 10]], [[2, 0], [3, 2], [4, 0]]]
reward: 0.4820, epoch: 879, params: 2646162, epoch_time: 46.1779, genotype: [[0, [0, 0, 0, 6], [3, 0, 5, 5], [4, 2, 0, 0]], [[3, 3], [2, 1], [4, 2]]]
reward: 0.3214, epoch: 880, params: 2215954, epoch_time: 85.3651, genotype: [[4, [0, 0, 0, 0], [0, 3, 10, 10], [2, 0, 5, 8]], [[3, 0], [3, 1], [0, 0]]]
reward: 0.4153, epoch: 881, params: 2221458, epoch_time: 58.3769, genotype: [[0, [0, 0, 5, 0], [0, 1, 8, 10], [2, 6, 9, 8]], [[0, 2], [1, 0], [4, 1]]]
reward: 0.4659, epoch: 882, params: 2235154, epoch_time: 61.2614, genotype: [[8, [0, 0, 0, 9], [0, 0, 5, 8], [2, 2, 10, 8]], [[1, 0], [0, 1], [0, 1]]]
reward: 0.5157, epoch: 883, params: 2462610, epoch_time: 53.2616, genotype: [[0, [0, 0, 2, 0], [3, 3, 6, 6], [5, 1, 0, 8]], [[2, 1], [3, 0], [4, 1]]]
reward: 0.3292, epoch: 884, params: 2463250, epoch_time: 173.4196, genotype: [[0, [0, 0, 8, 0], [3, 1, 4, 4], [4, 1, 6, 5]], [[2, 0], [0, 0], [0, 2]]]
reward: 0.4484, epoch: 885, params: 2431762, epoch_time: 73.6430, genotype: [[2, [0, 0, 9, 6], [1, 0, 0, 5], [3, 0, 0, 4]], [[0, 0], [2, 1], [1, 1]]]
reward: 0.4470, epoch: 886, params: 2186514, epoch_time: 48.2324, genotype: [[9, [0, 0, 10, 9], [3, 1, 0, 0], [3, 5, 5, 8]], [[0, 1], [1, 1], [5, 2]]]
reward: 0.3716, epoch: 887, params: 2459154, epoch_time: 46.5842, genotype: [[8, [0, 0, 6, 4], [3, 1, 5, 0], [4, 6, 0, 0]], [[2, 2], [2, 2], [4, 1]]]
reward: 0.4003, epoch: 888, params: 2672274, epoch_time: 61.2961, genotype: [[2, [0, 0, 5, 8], [1, 0, 5, 8], [3, 0, 6, 7]], [[0, 1], [1, 1], [4, 2]]]
reward: 0.3756, epoch: 889, params: 2135826, epoch_time: 49.5270, genotype: [[9, [0, 0, 8, 10], [3, 0, 9, 5], [6, 3, 10, 9]], [[3, 0], [4, 2], [2, 1]]]
reward: 0.3924, epoch: 890, params: 2225554, epoch_time: 53.8613, genotype: [[9, [0, 0, 8, 0], [2, 0, 0, 6], [2, 1, 10, 8]], [[2, 0], [3, 3], [2, 0]]]
reward: 0.4029, epoch: 891, params: 2170770, epoch_time: 44.6041, genotype: [[10, [0, 0, 5, 10], [2, 0, 10, 10], [3, 0, 8, 8]], [[3, 1], [3, 3], [2, 5]]]
reward: 0.4465, epoch: 892, params: 2151570, epoch_time: 48.9967, genotype: [[10, [0, 0, 0, 0], [2, 1, 10, 10], [2, 0, 10, 5]], [[1, 0], [3, 3], [4, 1]]]
reward: 0.5005, epoch: 893, params: 2609170, epoch_time: 52.6903, genotype: [[1, [0, 0, 9, 10], [2, 1, 0, 3], [6, 0, 5, 5]], [[3, 2], [1, 3], [0, 0]]]
reward: 0.4904, epoch: 894, params: 2015250, epoch_time: 53.6403, genotype: [[0, [0, 0, 0, 8], [2, 3, 10, 10], [6, 6, 0, 0]], [[2, 2], [0, 1], [5, 0]]]
reward: 0.4414, epoch: 895, params: 2866066, epoch_time: 60.4525, genotype: [[8, [0, 0, 0, 1], [2, 0, 6, 1], [4, 0, 5, 8]], [[3, 0], [2, 1], [0, 3]]]
reward: 0.3615, epoch: 896, params: 2653714, epoch_time: 45.8186, genotype: [[8, [0, 0, 6, 8], [2, 3, 10, 6], [4, 1, 8, 5]], [[3, 2], [2, 3], [2, 3]]]
reward: 0.4849, epoch: 897, params: 2206354, epoch_time: 110.8784, genotype: [[0, [0, 0, 0, 4], [2, 0, 9, 6], [2, 0, 10, 0]], [[1, 0], [0, 0], [2, 0]]]
reward: 0.4025, epoch: 898, params: 2009746, epoch_time: 51.2176, genotype: [[9, [0, 0, 0, 0], [0, 3, 10, 0], [3, 5, 0, 0]], [[3, 3], [2, 0], [0, 0]]]
reward: 0.5134, epoch: 899, params: 2244754, epoch_time: 49.1324, genotype: [[1, [0, 0, 0, 0], [0, 0, 8, 0], [3, 3, 2, 10]], [[3, 2], [3, 0], [2, 3]]]
reward: 0.5260, epoch: 900, params: 2241298, epoch_time: 84.4326, genotype: [[5, [0, 0, 8, 4], [1, 0, 0, 10], [6, 0, 0, 0]], [[3, 1], [2, 0], [0, 1]]]
reward: 0.4576, epoch: 901, params: 2433810, epoch_time: 81.4550, genotype: [[0, [0, 0, 6, 4], [2, 0, 6, 8], [0, 0, 0, 10]], [[1, 0], [3, 1], [4, 2]]]
reward: 0.1551, epoch: 902, params: 2232466, epoch_time: 31.5982, genotype: [[1, [0, 0, 8, 2], [2, 1, 2, 9], [1, 1, 3, 9]], [[0, 0], [1, 0], [0, 0]]]
reward: 0.5079, epoch: 903, params: 2402962, epoch_time: 64.9440, genotype: [[1, [0, 0, 0, 10], [2, 0, 4, 10], [3, 1, 6, 0]], [[1, 1], [2, 1], [2, 0]]]
reward: 0.5428, epoch: 904, params: 2655762, epoch_time: 62.5395, genotype: [[8, [0, 0, 6, 0], [2, 0, 0, 5], [6, 6, 4, 1]], [[2, 3], [2, 4], [0, 4]]]
reward: 0.3324, epoch: 905, params: 2373522, epoch_time: 43.5634, genotype: [[10, [0, 0, 5, 0], [2, 0, 9, 9], [4, 6, 5, 4]], [[2, 2], [4, 4], [4, 2]]]
reward: 0.5451, epoch: 906, params: 2205714, epoch_time: 78.1338, genotype: [[2, [0, 0, 4, 5], [2, 1, 10, 0], [3, 1, 0, 10]], [[2, 1], [3, 0], [4, 0]]]
reward: 0.3906, epoch: 907, params: 2792082, epoch_time: 60.1899, genotype: [[6, [0, 0, 5, 9], [0, 1, 5, 10], [4, 5, 1, 0]], [[0, 0], [1, 4], [4, 1]]]
reward: 0.3758, epoch: 908, params: 2181010, epoch_time: 52.7223, genotype: [[9, [0, 0, 1, 0], [2, 0, 9, 10], [0, 0, 0, 0]], [[3, 0], [3, 0], [2, 0]]]
reward: 0.4530, epoch: 909, params: 2427666, epoch_time: 48.7464, genotype: [[5, [0, 0, 5, 7], [3, 1, 0, 10], [2, 0, 0, 4]], [[3, 2], [2, 1], [5, 2]]]
reward: 0.3720, epoch: 910, params: 2211858, epoch_time: 49.2719, genotype: [[10, [0, 0, 3, 9], [0, 3, 5, 0], [3, 1, 0, 0]], [[1, 0], [1, 1], [2, 5]]]
reward: 0.4168, epoch: 911, params: 2176914, epoch_time: 50.8495, genotype: [[0, [0, 0, 0, 0], [1, 1, 9, 6], [5, 5, 10, 10]], [[3, 0], [0, 4], [2, 1]]]
reward: 0.4080, epoch: 912, params: 1997458, epoch_time: 84.6567, genotype: [[10, [0, 0, 8, 10], [2, 0, 10, 0], [3, 1, 4, 2]], [[2, 1], [0, 1], [0, 0]]]
reward: 0.4005, epoch: 913, params: 2040594, epoch_time: 77.6130, genotype: [[0, [0, 0, 8, 4], [2, 1, 9, 0], [3, 5, 0, 0]], [[3, 0], [4, 3], [2, 1]]]
reward: 0.4587, epoch: 914, params: 2792082, epoch_time: 59.9548, genotype: [[10, [0, 0, 5, 0], [1, 0, 5, 10], [0, 2, 6, 5]], [[3, 0], [0, 2], [4, 4]]]
reward: 0.3062, epoch: 915, params: 2266002, epoch_time: 91.0999, genotype: [[0, [0, 0, 2, 5], [2, 0, 8, 0], [5, 5, 4, 0]], [[1, 2], [0, 1], [5, 0]]]
reward: 0.4134, epoch: 916, params: 2231698, epoch_time: 45.9806, genotype: [[6, [0, 0, 0, 0], [3, 2, 0, 9], [0, 1, 0, 0]], [[2, 1], [1, 3], [3, 1]]]
reward: 0.4137, epoch: 917, params: 2634514, epoch_time: 54.1815, genotype: [[1, [0, 0, 0, 6], [2, 1, 3, 5], [1, 1, 10, 0]], [[1, 1], [2, 3], [0, 0]]]
reward: 0.4113, epoch: 918, params: 2624914, epoch_time: 53.6710, genotype: [[1, [0, 0, 0, 6], [1, 1, 5, 0], [6, 0, 10, 0]], [[0, 1], [3, 3], [2, 0]]]
reward: 0.4810, epoch: 919, params: 2669458, epoch_time: 75.8796, genotype: [[8, [0, 0, 8, 1], [0, 1, 6, 4], [4, 1, 6, 0]], [[0, 0], [1, 1], [2, 3]]]
reward: 0.4877, epoch: 920, params: 2151570, epoch_time: 60.3770, genotype: [[10, [0, 0, 0, 5], [3, 2, 10, 9], [3, 6, 10, 4]], [[3, 2], [4, 1], [0, 1]]]
reward: 0.5136, epoch: 921, params: 2211858, epoch_time: 52.5681, genotype: [[0, [0, 0, 0, 8], [3, 1, 9, 9], [5, 0, 6, 0]], [[1, 0], [1, 2], [5, 0]]]
reward: 0.4898, epoch: 922, params: 2433810, epoch_time: 46.5767, genotype: [[6, [0, 0, 0, 0], [2, 1, 5, 10], [2, 4, 8, 4]], [[3, 3], [4, 2], [1, 1]]]
reward: 0.4940, epoch: 923, params: 2199570, epoch_time: 60.0894, genotype: [[10, [0, 0, 2, 10], [2, 0, 6, 3], [3, 1, 10, 8]], [[3, 0], [0, 0], [5, 1]]]
reward: 0.4804, epoch: 924, params: 2184466, epoch_time: 65.8127, genotype: [[10, [0, 0, 7, 5], [2, 0, 10, 4], [2, 1, 0, 10]], [[0, 0], [3, 2], [2, 2]]]
reward: 0.3217, epoch: 925, params: 2595474, epoch_time: 51.0391, genotype: [[0, [0, 0, 5, 1], [1, 3, 10, 5], [6, 3, 4, 10]], [[1, 2], [2, 1], [4, 1]]]
reward: 0.4964, epoch: 926, params: 2461970, epoch_time: 57.1499, genotype: [[8, [0, 0, 5, 1], [3, 2, 0, 7], [0, 3, 7, 0]], [[3, 2], [0, 4], [5, 1]]]
reward: 0.4718, epoch: 927, params: 2215954, epoch_time: 87.0267, genotype: [[0, [0, 0, 10, 4], [0, 3, 10, 8], [5, 1, 0, 6]], [[0, 0], [1, 1], [0, 1]]]
reward: 0.4013, epoch: 928, params: 2437906, epoch_time: 49.6172, genotype: [[8, [0, 0, 0, 6], [3, 1, 0, 10], [3, 2, 5, 0]], [[1, 0], [2, 3], [2, 3]]]
reward: 0.3436, epoch: 929, params: 2016018, epoch_time: 202.0454, genotype: [[2, [0, 0, 4, 2], [0, 0, 2, 4], [1, 2, 9, 10]], [[0, 0], [0, 4], [0, 4]]]
reward: 0.4188, epoch: 930, params: 2475666, epoch_time: 52.6430, genotype: [[8, [0, 0, 2, 0], [2, 3, 5, 7], [1, 0, 5, 3]], [[2, 2], [4, 0], [1, 3]]]
reward: 0.4275, epoch: 931, params: 2266642, epoch_time: 64.6458, genotype: [[8, [0, 0, 0, 6], [2, 2, 0, 0], [4, 5, 0, 4]], [[0, 1], [2, 3], [1, 1]]]
reward: 0.4566, epoch: 932, params: 2057746, epoch_time: 55.1463, genotype: [[0, [0, 0, 9, 0], [3, 0, 8, 0], [4, 0, 7, 8]], [[1, 0], [3, 1], [0, 3]]]
reward: 0.4593, epoch: 933, params: 2575634, epoch_time: 59.2266, genotype: [[5, [0, 0, 10, 6], [2, 3, 10, 5], [1, 1, 10, 8]], [[2, 0], [1, 4], [0, 5]]]
reward: 0.3882, epoch: 934, params: 2770834, epoch_time: 57.5594, genotype: [[9, [0, 0, 5, 10], [3, 0, 6, 1], [2, 6, 5, 10]], [[0, 2], [0, 1], [0, 1]]]
reward: 0.4761, epoch: 935, params: 2634514, epoch_time: 86.2231, genotype: [[5, [0, 0, 5, 9], [0, 3, 0, 5], [0, 1, 4, 8]], [[2, 0], [2, 3], [0, 0]]]
reward: 0.3870, epoch: 936, params: 2181010, epoch_time: 44.6773, genotype: [[10, [0, 0, 0, 5], [2, 0, 10, 0], [0, 5, 9, 4]], [[2, 1], [2, 3], [2, 2]]]
reward: 0.4746, epoch: 937, params: 2266002, epoch_time: 62.4171, genotype: [[0, [0, 0, 0, 2], [2, 1, 4, 0], [3, 0, 8, 6]], [[2, 3], [0, 1], [2, 4]]]
